id,x,y
677,-2021.919168748583,3088.097600128277
678,-2022.374025142299,3089.026754015002
679,-2022.828881536015,3089.955907901727
680,-2022.671057131156,3089.638470744829
681,-2020.774024721903,3085.782353860555
682,-2020.63244876214,3085.491238915375
683,-2020.66278277064,3085.549240788437
684,-2020.693116779139,3085.607242661499
685,-2020.723450787639,3085.665244534562
686,-2020.753784796138,3085.723246407624
687,-2020.784118804638,3085.781248280686
688,-2017.546081508713,3080.047118158406
689,-2008.686755828149,3067.433172708503
690,-1998.100153753399,3056.227341645253
691,-1985.973090674538,3046.707357107929
692,-1972.786257564028,3038.710141341225
693,-1959.495546364798,3030.878606770643
694,-1946.70524282042,3022.256896150207
695,-1934.460840367703,3012.875944839681
696,-1924.795106446561,3004.619920313808
697,-1930.25058758416,3009.413344099128
698,-1930.25058758416,3009.413344099128
699,-1930.25058758416,3009.413344099128
700,-1930.25058758416,3009.413344099128
701,-1930.25058758416,3009.413344099128
702,-1930.25058758416,3009.413344099128
703,-1930.202930954072,3009.371470904367
704,-1929.207556489577,3008.496891465255
705,-1928.212182025082,3007.622312026142
706,-1927.216807560588,3006.74773258703
707,-1926.221433096093,3005.873153147917
708,-1925.226058631598,3004.998573708805
709,-1924.230684167104,3004.123994269693
710,-1917.670113162543,2997.999842373825
711,-1906.511936007943,2987.346289800712
712,-1895.885414221915,2976.163519951751
713,-1886.015762500063,2964.30868686177
714,-1877.079271556258,2951.737807911733
715,-1869.183239814514,2938.488808863523
716,-1862.392001450724,2924.640675005939
717,-1856.347005143127,2910.448786227531
718,-1850.408779692356,2896.21179366963
719,-1845.265740043447,2881.66872907225
720,-1840.949396405626,2866.859366061994
721,-1837.493956992484,2851.825948163977
722,-1834.936376771155,2836.614192363447
723,-1833.649073763831,2825.56285412644
724,-1833.560318126527,2824.419702339331
725,-1833.471562489223,2823.276550552222
726,-1833.382806851919,2822.133398765112
727,-1833.294051214616,2820.990246978002
728,-1833.205295577312,2819.847095190892
729,-1833.116539940009,2818.703943403782
730,-1833.675804258964,2825.907136633002
731,-1833.675804258964,2825.907136633002
732,-1833.675804258964,2825.907136633002
733,-1833.675804258964,2825.907136633002
734,-1833.675804258964,2825.907136633002
735,-1833.675804258964,2825.907136633002
736,-1833.675804258964,2825.907136633002
